date,open,high,low,adj_close,volume,close
2012-12-18,18.75,19.103571,18.580357,16.398117,625685200,19.067858
2012-12-19,18.981071,19.060715,18.767857,16.165003,449369200,18.796785
2012-12-20,18.928572,18.935715,18.531429,16.02434,481689600,18.633215
2012-12-21,18.3025,18.559643,18.222857,15.950623,596268400,18.547501
2012-12-24,18.583929,18.723213,18.525356,15.97643,175753200,18.577499
2012-12-26,18.535713,18.552143,18.254286,15.756212,302436400,18.321428
2012-12-27,18.340714,18.4375,18.023571,15.819472,455120400,18.395
2012-12-28,18.224644,18.374287,18.147142,15.651472,354278400,18.199642
2012-12-31,18.233213,19.121429,18.178572,16.34499,659492400,19.006071
2013-01-02,19.779285,19.821428,19.343929,16.862825,560518000,19.608213
2013-01-03,19.567142,19.631071,19.321428,16.649977,352965200,19.360714
2013-01-04,19.1775,19.236786,18.779642,16.186195,594333600,18.821428
2013-01-07,18.642857,18.90357,18.4,16.090988,484156400,18.710714
2013-01-08,18.900356,18.996071,18.616072,16.134289,458707200,18.76107
2013-01-09,18.660713,18.750357,18.428213,15.882132,407604400,18.467857
2013-01-10,18.876785,18.882856,18.411428,16.079002,601146000,18.696787
2013-01-11,18.607143,18.761429,18.536428,15.980413,350506800,18.582144
2013-01-14,17.952856,18.125,17.803928,15.410672,734207600,17.919643
2013-01-15,17.796429,17.821072,17.263571,14.924469,876772400,17.354286
2013-01-16,17.665714,18.194286,17.589287,15.543972,690804800,18.074642
2013-01-17,18.225357,18.241072,17.929644,15.439238,453678400,17.952856
2013-01-18,17.804285,17.936428,17.728571,15.356928,472922800,17.857143
2013-01-22,18.02,18.138571,17.736786,15.503428,461546400,18.0275
2013-01-23,18.171785,18.3925,18.0275,15.787225,861509600,18.3575
2013-01-24,16.428572,16.633215,16.080357,13.83659,1460852400,16.089287
2013-01-25,16.131786,16.293928,15.535714,13.510406,1208026400,15.71
2013-01-28,15.636786,16.186071,15.566429,13.816011,785517600,16.065357
2013-01-29,16.375,16.435715,16.147142,14.075235,571158000,16.366785
2013-01-30,16.321428,16.521429,16.232143,14.031008,417155200,16.315357
2013-01-31,16.320715,16.402857,16.249287,13.989852,319334400,16.2675
2013-02-01,16.396786,16.41,16.012501,13.932416,539484400,16.200714
2013-02-04,16.211071,16.283571,15.785714,13.585349,477117200,15.797143
2013-02-05,15.858929,16.419287,15.793571,14.062027,573347600,16.351429
2013-02-06,16.3025,16.660713,16.16357,14.046982,593706400,16.333929
2013-02-07,16.544643,16.785713,16.218571,14.464649,704580800,16.722143
2013-02-08,16.928572,17.100357,16.723213,14.673488,633158400,16.963572
2013-02-11,17.017857,17.319286,16.901787,14.826404,517490400,17.140356
2013-02-12,17.125357,17.227858,16.705,14.454765,609053200,16.710714
2013-02-13,16.686071,16.915714,16.543571,14.42727,475207600,16.678928
2013-02-14,16.59,16.844286,16.572144,14.414294,355275200,16.663929
2013-02-15,16.744642,16.79143,16.425714,14.215655,391745200,16.434286
2013-02-19,16.467857,16.526072,16.208929,14.2104,435783600,16.428213
2013-02-20,16.346071,16.346071,16.02857,13.866258,476302400,16.030357
2013-02-21,15.928571,16.041786,15.815,13.780062,447182400,15.930714
2013-02-22,16.044643,16.128571,15.95,13.926805,330654800,16.100357
2013-02-25,16.208929,16.254286,15.806071,13.679355,372579200,15.814286
2013-02-26,15.850714,16.126429,15.630714,13.869967,501499600,16.034643
2013-02-27,16.015356,16.158571,15.7375,13.734033,587350400,15.8775
2013-02-28,15.858929,15.995357,15.764286,13.636104,322515200,15.764286
2013-03-01,15.642857,15.649286,15.356429,13.298446,552448400,15.373929
2013-03-04,15.278571,15.292857,14.964286,12.976542,582755600,15.001786
2013-03-05,15.052857,15.5425,15.026786,13.319146,638433600,15.397857
2013-03-06,15.518214,15.544643,15.158214,13.149852,460250000,15.202143
2013-03-07,15.160714,15.428929,15.037857,13.301845,468473600,15.377857
2013-03-08,15.35,15.551071,15.3075,13.337064,391482000,15.418571
2013-03-11,15.348214,15.678929,15.183571,13.527052,474236000,15.638214
2013-03-12,15.557143,15.674286,15.270357,13.235426,465911600,15.301071
2013-03-13,15.301786,15.517857,15.191429,13.232952,405549200,15.298214
2013-03-14,15.458214,15.522857,15.373214,13.36116,303875600,15.446429
2013-03-15,15.640357,15.865357,15.616071,13.705921,643960800,15.845
2013-03-18,15.766071,16.337856,15.757143,14.078492,606197200,16.275715
2013-03-19,16.410713,16.463215,16.017857,14.040498,526775200,16.231787
2013-03-20,16.33643,16.343929,16.056786,13.966037,308660800,16.145714
2013-03-21,16.079287,16.356428,16.075001,13.986122,383255600,16.168928
2013-03-22,16.235001,16.503571,16.182501,14.269715,395105200,16.496786
2013-03-25,16.596071,16.78393,16.492144,14.321305,501135600,16.556429
2013-03-26,16.622856,16.637142,16.4475,14.245929,294294000,16.469286
2013-03-27,16.302143,16.314285,16.0975,13.966037,331237200,16.145714
2013-03-28,16.065001,16.136429,15.772143,13.67503,442839600,15.809286
2013-04-01,15.782143,15.846429,15.276429,13.250254,389732000,15.318214
2013-04-02,15.271429,15.647857,15.228571,13.277438,529519200,15.349643
2013-04-03,15.406071,15.617143,15.368214,13.345404,363216000,15.428214
2013-04-04,15.491429,15.535714,15.1875,13.21349,358447600,15.275714
2013-04-05,15.160714,15.176786,14.988571,13.073858,383695200,15.114286
2013-04-08,15.173214,15.267857,15.088929,13.166842,300829200,15.221786
2013-04-09,15.227143,15.303571,15.098214,13.190629,306614000,15.249286
2013-04-10,15.289286,15.609286,15.214643,13.459707,375928000,15.560357
2013-04-11,15.49,15.6425,15.4,13.417694,328364400,15.511786
2013-04-12,15.505357,15.505357,15.324643,13.277747,238613200,15.35
2013-04-15,15.25,15.281786,14.983929,12.970363,317520000,14.994643
2013-04-16,15.056071,15.236071,15.020357,13.167768,305771200,15.222857
2013-04-17,15.009643,15.021429,14.218214,12.443639,945056000,14.385714
2013-04-18,14.463929,14.4925,13.919286,12.111545,666299200,14.001786
2013-04-19,13.856071,14.271429,13.753571,12.064584,609274400,13.9475
2013-04-22,14.022857,14.364286,13.973929,12.316051,429920400,14.238214
2013-04-23,14.428214,14.585,14.243214,12.546515,664238400,14.504643
2013-04-24,14.055,14.830357,14.017857,12.525817,969651200,14.480714
2013-04-25,14.686786,14.783571,14.535714,12.616022,384837600,14.585
2013-04-26,14.636071,14.956071,14.580357,12.8885,764097600,14.9
2013-04-29,15.016071,15.486429,15,13.287637,640326400,15.361429
2013-04-30,15.539286,15.901786,15.431071,13.678736,691538400,15.813571
2013-05-01,15.873571,15.890357,15.513929,13.570922,506909200,15.688929
2013-05-02,15.777857,16.02107,15.736786,13.763385,421828400,15.911429
2013-05-03,16.118214,16.186787,16.041071,13.901165,361300800,16.070715
2013-05-06,16.275356,16.507143,16.225357,14.232648,496641600,16.45393
2013-05-07,16.606071,16.633928,16.203571,14.169316,483753200,16.380714
2013-05-08,16.394285,16.620358,16.278929,14.329341,472598000,16.565714
2013-05-09,16.421785,16.535713,16.270714,14.204325,398487600,16.313213
2013-05-10,16.356071,16.418215,16.088572,14.086158,334852000,16.1775
2013-05-13,16.125357,16.353571,16.125,14.141204,316948800,16.240713
2013-05-14,16.208929,16.257143,15.791071,13.802863,447118000,15.852143
2013-05-15,15.684286,15.75,15.084286,13.336091,741613600,15.316071
2013-05-16,15.115714,15.6375,14.960714,13.514278,603204000,15.520714
2013-05-17,15.680357,15.7175,15.393214,13.47323,427904400,15.473571
2013-05-20,15.425357,15.921429,15.360714,13.773944,451578400,15.818929
2013-05-21,15.648214,15.91,15.507143,13.672256,456022000,15.702143
2013-05-22,15.858929,16.012501,15.650714,13.724808,443038400,15.7625
2013-05-23,15.569643,15.934286,15.563929,13.749374,353021200,15.790714
2013-05-24,15.744643,15.916429,15.727143,13.842978,276166800,15.898214
2013-05-28,16.067858,16.111071,15.744643,13.727608,386145200,15.765714
2013-05-29,15.714286,15.982143,15.692857,13.83676,330576400,15.891071
2013-05-30,15.916071,16.232143,15.875357,14.042934,353519600,16.127857
2013-05-31,16.160713,16.325001,16.053572,13.985403,384302800,16.061787
2013-06-03,16.0975,16.155714,15.802857,14.016192,372352400,16.097143
2013-06-04,16.186428,16.229643,15.978214,13.972345,292728800,16.046785
2013-06-05,15.916071,16.097143,15.846786,13.841736,290589600,15.896786
2013-06-06,15.909643,15.964286,15.501786,13.634936,416934000,15.659286
2013-06-07,15.589286,15.83,15.456071,13.73911,404535600,15.778929
2013-06-10,15.883214,16.03857,15.6,13.648309,450153200,15.674643
2013-06-11,15.562143,15.812857,15.475714,13.608192,286112400,15.628571
2013-06-12,15.696429,15.758929,15.410714,13.439959,265227200,15.435357
2013-06-13,15.446429,15.612143,15.3125,13.557193,285832400,15.57
2013-06-14,15.55,15.581786,15.303571,13.373407,271866000,15.358929
2013-06-17,15.408571,15.560714,15.37,13.434048,259414400,15.428571
2013-06-18,15.412857,15.532143,15.364643,13.426897,195025600,15.420357
2013-06-19,15.407143,15.416429,15.107143,13.154173,310940000,15.107143
2013-06-20,14.975,15.213571,14.8275,12.962614,357310800,14.887143
2013-06-21,14.946071,15,14.575,12.858746,481118400,14.767857
2013-06-24,14.55,14.595,14.216071,12.517921,480746000,14.376429
2013-06-25,14.489286,14.563929,14.243929,12.520721,314162800,14.379643
2013-06-26,14.425,14.456786,14.130714,12.378914,367724000,14.216786
2013-06-27,14.258929,14.335357,14.055,12.245509,337246000,14.063571
2013-06-28,13.977143,14.295357,13.888214,12.331026,578516400,14.161786
2013-07-01,14.381786,14.723929,14.329286,12.725651,391053600,14.615
2013-07-02,14.641429,15.058214,14.623929,13.013924,469865200,14.946071
2013-07-03,15.030714,15.106429,14.908929,13.085759,240928800,15.028571
2013-07-05,15.013929,15.1175,14.833929,12.980652,274024800,14.907857
2013-07-08,15.003929,15.035714,14.666071,12.906948,298138400,14.823214
2013-07-09,14.771429,15.125,14.656429,13.133958,352584400,15.083929
2013-07-10,14.985714,15.171429,14.9375,13.083578,281405600,15.026071
2013-07-11,15.105357,15.294643,15.041786,13.287582,326292400,15.260357
2013-07-12,15.273214,15.349643,15.121786,13.263325,279563200,15.2325
2013-07-15,15.178929,15.409286,15.171429,13.292243,241917200,15.265714
2013-07-16,15.232857,15.3825,15.148929,13.378073,216538000,15.364286
2013-07-17,15.346429,15.436429,15.293571,13.381494,198990400,15.368214
2013-07-18,15.477857,15.531071,15.378929,13.426588,218878800,15.42
2013-07-19,15.467857,15.499286,15.155357,13.214812,268721600,15.176786
2013-07-22,15.337857,15.348214,15.195357,13.257107,207796400,15.225357
2013-07-23,15.214286,15.248571,14.953929,13.02947,369395600,14.963929
2013-07-24,15.676071,15.878214,15.545,13.698689,591936800,15.7325
2013-07-25,15.739286,15.764286,15.564643,13.636184,229493600,15.660714
2013-07-26,15.546429,15.751429,15.512143,13.713613,200152400,15.749643
2013-07-29,15.742857,16.071072,15.721429,13.925078,248057600,15.9925
2013-07-30,16.07,16.326786,16.043928,14.097044,309422400,16.190001
2013-07-31,16.249643,16.33357,16.051071,14.072476,322957600,16.161785
2013-08-01,16.276787,16.314285,16.187857,14.201532,206250800,16.309999
2013-08-02,16.3575,16.530357,16.309286,14.38376,274783600,16.519285
2013-08-05,16.596071,16.809643,16.505358,14.598642,318855600,16.766071
2013-08-06,16.715,16.853214,16.506071,14.468039,334857600,16.616072
2013-08-07,16.564285,16.678572,16.491785,14.459634,298858000,16.606428
2013-08-08,16.566429,16.575001,16.355356,14.430839,255777200,16.464643
2013-08-09,16.379999,16.445,16.201786,14.225496,266865200,16.230356
2013-08-12,16.316429,16.737499,16.308214,14.629616,364434000,16.691429
2013-08-13,16.819286,17.66643,16.71607,15.324843,881941200,17.484644
2013-08-14,17.781429,18.008928,17.621429,15.604373,756372400,17.803572
2013-08-15,17.729286,17.942858,17.467142,15.585909,490294000,17.782499
2013-08-16,17.862499,17.962143,17.816429,15.724264,362306000,17.940357
2013-08-19,18.012142,18.347857,18,15.893615,510518400,18.133572
2013-08-20,18.20393,18.234644,17.886429,15.684824,358688400,17.895357
2013-08-21,17.985357,18.112499,17.9,15.725204,335879600,17.941429
2013-08-22,18.035,18.056786,17.792856,15.743986,244207600,17.962856
2013-08-23,17.973928,17.976786,17.833929,15.683255,222731600,17.893572
2013-08-26,17.883928,18.22143,17.875,15.744304,330965600,17.963215
2013-08-27,17.785713,17.946787,17.367857,15.294167,424188800,17.449642
2013-08-28,17.357143,17.707144,17.357143,15.366474,307608000,17.532143
2013-08-29,17.558929,17.732143,17.540358,15.391517,239657600,17.560715
2013-08-30,17.571428,17.605356,17.375,15.251282,272297200,17.400715
2013-09-03,17.610714,17.878571,17.405357,15.293859,331928800,17.449286
2013-09-04,17.841429,17.937143,17.724285,15.610323,345032800,17.810356
2013-09-05,17.866072,17.88143,17.629999,15.50327,236367600,17.688213
2013-09-06,17.80143,17.834999,17.498215,15.595613,359525600,17.793571
2013-09-09,18.035713,18.139999,17.981428,15.844465,340687200,18.077499
2013-09-10,18.078571,18.123215,17.482143,15.483548,743195600,17.665714
2013-09-11,16.678928,16.9175,16.600357,14.640568,898696400,16.70393
2013-09-12,16.732143,16.978571,16.643213,14.796453,404051200,16.881786
2013-09-13,16.762142,16.85107,16.59643,14.552608,298835600,16.603571
2013-09-16,16.464287,16.486071,15.972143,14.089953,543706800,16.075714
2013-09-17,15.998571,16.418215,15.982143,14.25273,399380800,16.261429
2013-09-18,16.542143,16.655357,16.452143,14.545721,456862000,16.595715
2013-09-19,16.810715,16.993929,16.758928,14.784245,404541200,16.867857
2013-09-20,17.071428,17.09107,16.642857,14.631176,699302800,16.693214
2013-09-23,17.717857,17.746786,17.235714,15.35834,762106800,17.522858
2013-09-24,17.674286,17.695356,17.422144,15.310127,364344400,17.467857
2013-09-25,17.47143,17.487143,17.19393,15.073174,316957200,17.1975
2013-09-26,17.357143,17.44857,17.282143,15.219981,237221600,17.365
2013-09-27,17.277857,17.309643,17.168571,15.111363,228040400,17.241072
2013-09-30,17.044643,17.202143,16.943214,14.923545,260156400,17.026787
2013-10-01,17.0875,17.469286,17.084999,15.274444,353883600,17.427143
2013-10-02,17.343929,17.564285,17.276787,15.324533,289184000,17.484285
2013-10-03,17.518213,17.583929,17.169287,15.132022,322753200,17.264643
2013-10-04,17.280714,17.307142,17.092857,15.120127,258868400,17.251072
2013-10-07,17.377144,17.594643,17.333929,15.267874,312292400,17.419643
2013-10-08,17.497856,17.522858,17.162144,15.054705,290917200,17.17643
2013-10-09,17.308571,17.42107,17.081429,15.231561,301725200,17.378214
2013-10-10,17.547144,17.584999,17.394285,15.32703,278602800,17.487143
2013-10-11,17.3925,17.637142,17.327143,15.426262,267738800,17.600357
2013-10-14,17.493929,17.770714,17.476786,15.527374,261898000,17.715714
2013-10-15,17.768213,17.928572,17.697144,15.610015,320073600,17.809999
2013-10-16,17.885357,17.9475,17.829643,15.686077,251101200,17.896786
2013-10-17,17.856428,18.027857,17.845715,15.79219,253593200,18.017857
2013-10-18,18.071072,18.187857,18.061071,15.929611,290542000,18.174643
2013-10-21,18.2775,18.725,18.268572,16.319956,398106800,18.620001
2013-10-22,18.800358,18.873215,18.143929,16.273312,534063600,18.566786
2013-10-23,18.535713,18.77393,18.535713,16.432646,313723200,18.748571
2013-10-24,18.75,19.016787,18.65893,16.6502,384764800,18.996786
2013-10-25,18.975714,19.043928,18.753929,16.463951,337792000,18.784286
2013-10-28,18.894285,18.964287,18.686071,16.586655,550440800,18.924286
2013-10-29,19.1525,19.258928,18.376429,16.17346,635807200,18.452856
2013-10-30,18.557501,18.84,18.465,16.430765,354163600,18.746429
2013-10-31,18.75,18.838928,18.616785,16.361906,275696400,18.667856
2013-11-01,18.715,18.742857,18.422857,16.27832,274890000,18.5725
2013-11-04,18.610714,18.815001,18.528929,16.488678,244627600,18.8125
2013-11-05,18.735001,18.888929,18.678572,16.447987,265213200,18.766071
2013-11-06,18.719643,18.745001,18.507143,16.401386,223375600,18.604286
2013-11-07,18.556429,18.685356,18.299286,16.135962,262620400,18.303213
2013-11-08,18.377857,18.611786,18.306786,16.390057,279316800,18.591429
2013-11-11,18.571072,18.631071,18.371786,16.342514,227452400,18.5375
2013-11-12,18.488214,18.71143,18.464287,16.37274,204276800,18.571787
2013-11-13,18.5,18.651787,18.462856,16.392252,197220800,18.593929
2013-11-14,18.671785,18.902857,18.638214,16.629337,282419200,18.862858
2013-11-15,18.806429,18.89607,18.731787,16.529535,317920400,18.749643
2013-11-18,18.749643,18.828215,18.507143,16.329285,244944000,18.522499
2013-11-19,18.536785,18.692142,18.498928,16.358248,208938800,18.555357
2013-11-20,18.543928,18.58643,18.368929,16.214991,193916800,18.392857
2013-11-21,18.485714,18.614643,18.345358,16.408312,262026800,18.612143
2013-11-22,18.554285,18.648571,18.518929,16.366119,223725600,18.564285
2013-11-25,18.607857,18.781071,18.607143,16.490173,229311600,18.705
2013-11-26,18.718571,19.147858,18.714287,16.794321,401382800,19.049999
2013-11-27,19.153929,19.5,19.049999,17.189783,363448400,19.498571
2013-11-29,19.624287,19.940357,19.564644,17.508102,318127600,19.859644
2013-12-02,19.928572,20.154642,19.672144,17.355709,472544800,19.686787
2013-12-03,19.939285,20.227858,19.917143,17.830828,450968000,20.225714
2013-12-04,20.196428,20.328215,20.029285,17.789263,377809600,20.178572
2013-12-05,20.451786,20.540714,20.22893,17.880573,447580000,20.282143
2013-12-06,20.206785,20.241072,19.984644,17.63246,344352400,20.000713
2013-12-09,20.032143,20.342142,20.032143,17.834295,320493600,20.229643
2013-12-10,20.127857,20.281429,20.042856,17.80658,278269600,20.198214
2013-12-11,20.25,20.391787,19.98893,17.67466,359718800,20.048571
2013-12-12,20.076429,20.190714,20.001072,17.648836,262290000,20.019285
2013-12-13,20.101786,20.102858,19.77393,17.456463,332822000,19.801071
2013-12-16,19.822144,20.094286,19.821787,17.55312,282592800,19.910713
2013-12-17,19.850357,19.98,19.763571,17.474098,229902400,19.821072
2013-12-18,19.632143,19.694643,19.242857,17.341228,565863200,19.670357
2013-12-19,19.625,19.642857,19.418928,17.142553,320308800,19.445
2013-12-20,19.479643,19.700357,19.457857,17.286119,436413600,19.607857
2013-12-23,20.285713,20.382856,20.098572,17.949526,501306400,20.360357
2013-12-24,20.353214,20.424286,20.215357,17.873331,167554800,20.27393
2013-12-26,20.289286,20.339287,20.120714,17.754635,204008000,20.139286
2013-12-27,20.136429,20.157499,19.982143,17.634666,225884400,20.003214
2013-12-30,19.909286,20.003214,19.725714,17.459297,253629600,19.804285
2013-12-31,19.791786,20.045713,19.785713,17.663952,223084400,20.036428
2014-01-02,19.845715,19.893929,19.715,17.415535,234684800,19.754642
2014-01-03,19.745001,19.775,19.301071,17.032986,392467600,19.320715
2014-01-06,19.194643,19.52857,19.057142,17.125866,412610800,19.426071
2014-01-07,19.440001,19.498571,19.21143,17.003393,317209200,19.287144
2014-01-08,19.243214,19.484285,19.23893,17.111067,258529600,19.409286
2014-01-09,19.52857,19.530714,19.119642,16.892557,279148800,19.161428
2014-01-10,19.279642,19.314285,18.968214,16.779839,304976000,19.033571
2014-01-13,18.925358,19.375,18.924286,16.867685,378492800,19.133215
2014-01-14,19.222143,19.526072,19.202143,17.20332,332561600,19.513929
2014-01-15,19.768572,20.007143,19.702143,17.548717,391638800,19.905714
2014-01-16,19.817858,19.887501,19.702856,17.450796,229278000,19.794643
2014-01-17,19.695715,19.716785,19.282143,17.023224,426739600,19.309643
2014-01-21,19.321072,19.645357,19.300714,17.287701,328526800,19.609644
2014-01-22,19.675358,19.903214,19.564644,17.364523,379985200,19.696787
2014-01-23,19.640715,19.875,19.4575,17.511564,403239200,19.863571
2014-01-24,19.785713,19.843571,19.455357,17.193243,429354800,19.502501
2014-01-27,19.645357,19.814285,19.491072,17.332727,554878800,19.660713
2014-01-28,18.17,18.392857,17.93107,15.947357,1065523200,18.089287
2014-01-29,17.998215,18.120358,17.807858,15.766333,502810000,17.883928
2014-01-30,17.947857,18.089287,17.739286,15.73578,678501600,17.849285
2014-01-31,17.684999,17.911785,17.626785,15.761602,464797200,17.878571
2014-02-03,17.950357,18.133215,17.832144,15.79088,401464000,17.911785
2014-02-04,18.066071,18.195,17.955713,16.019466,376681200,18.17107
2014-02-05,18.091429,18.402857,18.080357,16.139114,328344800,18.306786
2014-02-06,18.216429,18.339287,18.13607,16.233185,257765200,18.303928
2014-02-07,18.620714,18.676071,18.477858,16.460287,370280400,18.559999
2014-02-10,18.523571,18.999643,18.5,16.755171,345559200,18.8925
2014-02-11,18.950357,19.205357,18.910713,16.975941,282256800,19.14143
2014-02-12,19.176786,19.27,19.044287,16.974672,308100800,19.139999
2014-02-13,19.094999,19.458929,19.078571,17.244211,307398000,19.44393
2014-02-14,19.373928,19.499287,19.32893,17.230276,272924400,19.428213
2014-02-18,19.5,19.685356,19.486071,17.293625,260251600,19.499643
2014-02-19,19.455357,19.531786,19.083929,17.020601,313768000,19.191786
2014-02-20,19.035357,19.178572,18.892857,16.823589,305858000,18.969643
2014-02-21,19.028214,19.091785,18.735714,16.636707,278784800,18.758928
2014-02-24,18.683929,18.925714,18.657858,16.709553,288909600,18.84107
2014-02-25,18.906429,18.913214,18.607143,16.535667,231952000,18.645
2014-02-26,18.700357,18.75,18.414286,16.386488,276217200,18.476786
2014-02-27,18.469286,18.885,18.430357,16.713364,301882000,18.845358
2014-02-28,18.895714,19.026787,18.647142,16.668066,371968800,18.794287
2014-03-03,18.693571,18.951786,18.671785,16.716213,238781200,18.848572
2014-03-04,18.964287,19.022858,18.848928,16.826435,259140000,18.972857
2014-03-05,18.96143,19.098213,18.897499,16.861912,200062800,19.012857
2014-03-06,19.028214,19.087143,18.860714,16.810917,185488800,18.955357
2014-03-07,18.967501,18.999287,18.7875,16.801094,220729600,18.944286
2014-03-10,18.870001,19.047501,18.869286,16.816305,178584000,18.96143
2014-03-11,19.123215,19.240713,19.02107,16.980061,279224400,19.14607
2014-03-12,19.089643,19.191071,19,16.996521,199326400,19.164642
2014-03-13,19.194286,19.273571,18.898571,16.807749,257742800,18.951786
2014-03-14,18.885357,18.960358,18.678572,16.618975,237199200,18.73893
2014-03-17,18.84643,18.9275,18.780357,16.683901,199544800,18.812143
2014-03-18,18.782143,18.998928,18.757143,16.831509,209647200,18.978571
2014-03-19,19.009287,19.151428,18.892857,16.827072,224756000,18.973572
2014-03-20,18.924643,19.02393,18.833929,16.745985,208398400,18.882143
2014-03-21,18.997499,19.0625,18.797501,16.878063,374046400,19.031071
2014-03-24,19.229286,19.303572,19.109285,17.078243,355700800,19.256786
2014-03-25,19.339287,19.491072,19.27107,17.261953,282293200,19.463928
2014-03-26,19.518572,19.607143,19.245001,17.096928,299768000,19.277857
2014-03-27,19.286428,19.339287,19.111429,17.023443,222031600,19.195
2014-03-28,19.225714,19.247856,19.080357,17.004446,200564000,19.173571
2014-03-31,19.258215,19.314644,19.140356,17.000643,168669200,19.169287
2014-04-01,19.205713,19.352501,19.170357,17.156164,200760000,19.344643
2014-04-02,19.370714,19.41,19.295,17.184669,180420800,19.376785
2014-04-03,19.335358,19.375,19.201429,17.065577,162344000,19.2425
2014-04-04,19.278929,19.285713,18.949286,16.844807,275251200,18.99357
2014-04-07,18.857857,18.960714,18.638929,16.580328,289850400,18.695356
2014-04-08,18.756786,18.790001,18.525,16.579378,243888400,18.694286
2014-04-09,18.665714,18.946072,18.643572,16.7973,206169600,18.940001
2014-04-10,18.952856,19.008572,18.684643,16.580647,239652000,18.695715
2014-04-11,18.535713,18.672501,18.469286,16.458069,271717600,18.557501
2014-04-14,18.639286,18.648571,18.471786,16.523634,205674000,18.63143
2014-04-15,18.581072,18.629999,18.261786,16.405804,266490000,18.498571
2014-04-16,18.501785,18.610357,18.362143,16.43907,214765600,18.536072
2014-04-17,18.571428,18.848572,18.542856,16.626894,284334400,18.747856
2014-04-21,18.762142,19.004999,18.712856,16.824219,182548800,18.970358
2014-04-22,18.868214,18.993929,18.803572,16.841003,202563200,18.989286
2014-04-23,18.895,18.968929,18.730356,16.620876,394940000,18.741072
2014-04-24,20.293215,20.357143,20.026072,17.983488,759911600,20.2775
2014-04-25,20.161785,20.428213,20.14143,18.115562,390275200,20.42643
2014-04-28,20.457144,21.276787,20.448214,18.817144,669485600,21.217501
2014-04-29,21.205,21.285,21.053928,18.761396,337377600,21.154642
2014-04-30,21.165714,21.408215,21.064285,18.690445,456640800,21.074642
2014-05-01,21.142857,21.242857,20.941429,18.734478,244048000,21.124287
2014-05-02,21.155001,21.22143,21.061071,18.769314,191514400,21.16357
2014-05-05,21.076429,21.464287,21.071428,19.034739,287067200,21.462856
2014-05-06,21.492857,21.586071,21.22893,18.827274,374564400,21.22893
2014-05-07,21.258928,21.331785,20.990356,18.761396,282864400,21.154642
2014-05-08,21.008928,21.22893,20.942858,18.727951,230297200,20.999643
2014-05-09,20.876429,20.9375,20.72607,18.649916,291597600,20.912144
2014-05-12,20.981787,21.202143,20.978571,18.882114,213208800,21.172501
2014-05-13,21.142857,21.23357,21.09643,18.91173,159737200,21.205713
2014-05-14,21.158215,21.335714,21.133572,18.915234,166404000,21.209642
2014-05-15,21.239286,21.307142,21.001429,18.754385,230846000,21.029285
2014-05-16,21.022499,21.340357,20.907143,19.031174,276256400,21.339643
2014-05-19,21.351786,21.690357,21.333214,19.25667,317755200,21.592501
2014-05-20,21.589643,21.657143,21.454643,19.260496,234836000,21.596786
2014-05-21,21.565357,21.667856,21.502144,19.311453,196859600,21.653929
2014-05-22,21.664286,21.780357,21.575001,19.34203,200760000,21.688213
2014-05-23,21.6875,21.954643,21.659643,19.560532,232209600,21.933214
2014-05-27,21.995714,22.352142,21.986786,19.926817,348866000,22.343929
2014-05-28,22.357857,22.493929,22.277857,19.875223,315481600,22.286072
2014-05-29,22.423214,22.745358,22.420357,20.237362,376474000,22.692142
2014-05-30,22.785,23.006071,22.460714,20.161558,564020800,22.607143
2014-06-02,22.64143,22.672501,22.232143,20.023006,369350800,22.451786
2014-06-03,22.445,22.812143,22.4375,20.306158,292709200,22.769285
2014-06-04,22.765715,23.138929,22.718214,20.538031,335482000,23.029285
2014-06-05,23.078571,23.191786,22.950357,20.618614,303805600,23.119642
2014-06-06,23.210714,23.259287,23.016787,20.56192,349938400,23.05607
2014-06-09,23.174999,23.469999,22.9375,20.890934,301660000,23.424999
2014-06-10,23.682501,23.762501,23.3925,21.013559,251108000,23.5625
2014-06-11,23.532499,23.690001,23.3675,20.926611,182724000,23.465
2014-06-12,23.51,23.530001,22.975,20.576569,218996000,23.0725
2014-06-13,23.049999,23.110001,22.719999,20.351389,218100000,22.82
2014-06-16,22.877501,23.1875,22.862499,20.556503,142244000,23.049999
2014-06-17,23.077499,23.174999,22.950001,20.529753,118904000,23.02
2014-06-18,23.067499,23.0725,22.8375,20.552053,134056000,23.045
2014-06-19,23.0725,23.075001,22.834999,20.480703,142112000,22.965
2014-06-20,22.9625,23.137501,22.725,20.268898,403592000,22.727501
2014-06-23,22.83,22.905001,22.65,20.25106,174776000,22.7075
2014-06-24,22.6875,22.934999,22.547501,20.128428,156144000,22.57
2014-06-25,22.5525,22.674999,22.4125,20.146269,147476000,22.59
2014-06-26,22.592501,22.762501,22.450001,20.266666,130516000,22.725
2014-06-27,22.705,23,22.692499,20.507454,256116000,22.995001
2014-06-30,23.025,23.432501,23.022499,20.719269,197929200,23.2325
2014-07-01,23.379999,23.5175,23.282499,20.8508,152892000,23.379999
2014-07-02,23.467501,23.514999,23.272499,20.841888,113860000,23.370001
2014-07-03,23.4175,23.525,23.299999,20.964512,91567200,23.5075
2014-07-07,23.535,23.997499,23.525,21.397043,225872000,23.9925
2014-07-08,24.067499,24.200001,23.48,21.258812,260888000,23.8375
2014-07-09,23.860001,23.987499,23.690001,21.267735,145744000,23.8475
